uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,subsampleID,subsampleCode,taxonID,scientificName,sex,testingID,testingIDCode,archiveID,archiveIDCode,individualIDList
"f9649ef1-36f5-4ba8-ad84-0f1a159054ba","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"COQPER","Coquillettidia perturbans","M",,,"UNDE.2023.28.COQPER.M.A",,
"e6013e2c-8b2c-4dc9-bd25-ce6d5451e08b","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.28.AEDCOM.F.A",,
"981afd24-8e75-46af-abbb-45c19b5b0beb","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.28.COQPER.F.A",,"MOS.D05.001788|MOS.D05.001787"
"bbe3be70-b75c-40fb-9856-1260e78f9fda","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.28.AEDEXC.F.A",,
"ffdd50cd-96dd-4e2a-8b6b-38f03bf1b5b4","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.28.AEDDIA.F.A",,
"1f87cad7-2d11-4c2c-a818-efd41f6e2a45","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.28.AEDSPP.F.A",,
"602b5c8e-3b7e-48f9-9ee4-9efda8cae13b","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.28.AEDFIT.F.A",,
"cec3f485-bc7b-4014-8dcc-a971e9c75f09","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.28.AEDCOM.F.A",,
"8a7014b9-d6a6-4c53-9295-f24dc62b1894","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDSTI1","Aedes stimulans","F",,,"UNDE.2023.28.AEDSTI1.F.A",,
"79386a7e-42e3-4458-b7c4-67909425eaa4","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-07-12T23:40Z","2023-07-13T13:24Z","UNDE_068.20230713.0824.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.28.AEDEXC.F.A",,
