uid,namedLocation,domainID,siteID,startCollectDate,endCollectDate,archiveID,archiveIDCode,archiveVialIDList,archiveSampleCode,archivedCount,archiveMedium,archiveFacilityID,deprecatedVialID
"32005a44-9dca-4093-8248-b2bee61866f3","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.AEDPUN.F.A",,"UNDE.2023.28.AEDPUN.F.A.01","W00000003393",298,"Frozen -80C",,
"5a4f4ad0-15bf-4faf-a185-06b92ed63516","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.AEDDIA.F.A",,"UNDE.2023.28.AEDDIA.F.A.01","W00000003396",371,"Frozen -80C",,
"2ddd8855-a16b-4bd7-aa87-42952724242d","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.AEDEXC.F.A",,"UNDE.2023.28.AEDEXC.F.A.01","W00000003291",182,"Frozen -80C",,
"d5156c6d-12ef-447b-86d3-0352d597460a","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.AEDSPP.F.A",,"UNDE.2023.28.AEDSPP.F.A.01","W00000003392",291,"Frozen -80C",,
"c913621a-cf93-4e78-a7b0-04332f89db9a","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.AEDCOM.F.A",,"UNDE.2023.28.AEDCOM.F.A.01","W00000003394",345,"Frozen -80C",,
"b995d293-ab95-42f8-80e8-a57d0f158e67","UNDE","D05","UNDE","2023-07-12T22:15Z","2023-07-13T23:22Z","UNDE.2023.28.COQPER.F.A",,"UNDE.2023.28.COQPER.F.A.01","W00000003398",577,"Frozen -80C",,
"2408ffbf-5dab-47c5-bad8-5c6147989ee3","UNDE_071.mosquitoPoint.mos","D05","UNDE","2023-07-12T22:31Z","2023-07-13T12:03Z","UNDE.2023.28.ANOPUN.F.A",,"UNDE.2023.28.ANOPUN.F.A.01","W00000003170",1,"Frozen -80C",,
"53a1b5af-0397-4c64-b628-fcfba0c62752","UNDE","D05","UNDE","2023-07-12T22:31Z","2023-07-13T13:32Z","UNDE.2023.28.COQPER.M.A",,"UNDE.2023.28.COQPER.M.A.01","W00000003179",31,"Frozen -80C",,
"ccafa0da-17d2-4c85-8666-3ab7b4245bab","UNDE","D05","UNDE","2023-07-12T22:59Z","2023-07-13T13:08Z","UNDE.2023.28.AEDSPP.M.A",,"UNDE.2023.28.AEDSPP.M.A.01","W00000003171",2,"Frozen -80C",,
"25b64e9a-f44c-4904-adcb-65be1e6194b9","UNDE","D05","UNDE","2023-07-12T23:07Z","2023-07-13T23:22Z","UNDE.2023.28.AEDPRO.F.A",,"UNDE.2023.28.AEDPRO.F.A.01","W00000003178",14,"Frozen -80C",,
"74d6308c-c29b-4613-84f6-eb41c6bee516","UNDE","D05","UNDE","2023-07-12T23:40Z","2023-07-13T23:22Z","UNDE.2023.28.AEDFIT.F.A",,"UNDE.2023.28.AEDFIT.F.A.01","W00000003177",12,"Frozen -80C",,
"2c05b46c-6080-42f3-96a3-7dbf0ed48aad","UNDE","D05","UNDE","2023-07-12T23:40Z","2023-07-13T23:22Z","UNDE.2023.28.AEDSTI1.F.A",,"UNDE.2023.28.AEDSTI1.F.A.01","W00000003173",2,"Frozen -80C",,
"97d92ce3-f930-4104-9a0f-1e81988b6165","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:21Z","UNDE.2023.30.COQPER.M.A",,"UNDE.2023.30.COQPER.M.A.01","W00000003189",16,"Frozen -80C",,
"ad57952a-0edc-4c7a-8ef3-0ba450571b63","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:21Z","UNDE.2023.30.CULMEL.F.A",,"UNDE.2023.30.CULMEL.F.A.01","W00000003190",19,"Frozen -80C",,
"2c8869f3-c86d-4772-aa64-f181cc7493f6","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:21Z","UNDE.2023.30.AEDFIT.F.A",,"UNDE.2023.30.AEDFIT.F.A.01","W00000003188",15,"Frozen -80C",,
"58857b65-06e0-40fe-9f8c-4ddbd9aa8f64","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDCOM.F.A",,"UNDE.2023.30.AEDCOM.F.A.01","W00000003292",131,"Frozen -80C",,
"54d73599-0007-44dd-a77c-b54604c09948","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDSPP.F.A",,"UNDE.2023.30.AEDSPP.F.A.02","W00000003404",543,"Frozen -80C",,
"f6879332-030c-43fd-ac9c-49ebcd582fdb","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.COQPER.F.A",,"UNDE.2023.30.COQPER.F.A.01","W00000003405",509,"Frozen -80C",,
"9ab2c93a-93bf-4c11-8d4c-05f7633f982b","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDPUN.F.A",,"UNDE.2023.30.AEDPUN.F.A.01","W00000003293",133,"Frozen -80C",,
"686b7477-6d8d-46d1-bec8-17ccff5499d6","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.COQPER.F.A",,"UNDE.2023.30.COQPER.F.A.02","W00000003406",510,"Frozen -80C",,
"52f502b4-957b-4953-a286-3479c69dbbd4","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.COQPER.F.A",,"UNDE.2023.30.COQPER.F.A.03","W00000003407",510,"Frozen -80C",,
"d9dacd0b-c005-4168-8039-8deb3e42845a","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.COQPER.F.A",,"UNDE.2023.30.COQPER.F.A.04","W00000003408",510,"Frozen -80C",,
"cf88c8e7-8407-447e-aea4-ddf27218245d","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDDIA.F.A",,"UNDE.2023.30.AEDDIA.F.A.01","W00000003401",258,"Frozen -80C",,
"76c0e4b0-025e-4d62-890d-e7e0700de45d","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDSPP.F.A",,"UNDE.2023.30.AEDSPP.F.A.01","W00000003403",542,"Frozen -80C",,
"b303252c-5f80-416a-8fc2-6d925ecb32b6","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDCAN3.F.A",,"UNDE.2023.30.AEDCAN3.F.A.01","W00000003191",47,"Frozen -80C",,
"744771c2-e2bf-43e2-9211-5cd3e387ceaf","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDEXC.F.A",,"UNDE.2023.30.AEDEXC.F.A.01","W00000003402",274,"Frozen -80C",,
"9010bdc5-ece4-44c1-95ee-f626987db6a5","UNDE","D05","UNDE","2023-07-26T23:17Z","2023-07-28T14:27Z","UNDE.2023.30.AEDCIN.F.A",,"UNDE.2023.30.AEDCIN.F.A.01","W00000003192",111,"Frozen -80C",,
"b4229186-8ccd-43a6-a9af-f0426dfd8cbd","UNDE","D05","UNDE","2023-07-26T23:31Z","2023-07-28T13:03Z","UNDE.2023.30.CULMOR.F.A",,"UNDE.2023.30.CULMOR.F.A.01","W00000003187",9,"Frozen -80C",,
"41b14f92-e13e-453b-9bd8-d5ccb233c2d2","UNDE","D05","UNDE","2023-07-26T23:31Z","2023-07-28T13:03Z","UNDE.2023.30.ANOPUN.F.A",,"UNDE.2023.30.ANOPUN.F.A.01","W00000003186",7,"Frozen -80C",,
"9d7c9505-af30-412a-b9d0-5c28a436ecee","UNDE","D05","UNDE","2023-07-26T23:41Z","2023-07-28T13:59Z","UNDE.2023.30.AEDPRO.F.A",,"UNDE.2023.30.AEDPRO.F.A.01","W00000003185",4,"Frozen -80C",,
"4abef97a-cc7d-4f30-9dce-8da4ec9c7c80","UNDE","D05","UNDE","2023-07-26T23:51Z","2023-07-28T14:15Z","UNDE.2023.30.AEDSTI1.F.A",,"UNDE.2023.30.AEDSTI1.F.A.01","W00000003184",3,"Frozen -80C",,
"5d5a5af1-1ea5-4386-bd8f-3f57a1cfc95d","UNDE_071.mosquitoPoint.mos","D05","UNDE","2023-07-27T11:48Z","2023-07-28T12:45Z","UNDE.2023.30.CULRES.F.A",,"UNDE.2023.30.CULRES.F.A.01","W00000003182",1,"Frozen -80C",,
"e2d2a522-d76d-48d5-a93e-d6e2ca14eb49","UNDE_074.mosquitoPoint.mos","D05","UNDE","2023-07-27T15:06Z","2023-07-28T14:21Z","UNDE.2023.30.AEDVEX.F.A",,"UNDE.2023.30.AEDVEX.F.A.01","W00000003183",2,"Frozen -80C",,
